sample_id,DM (kg/d),OM (kg/d),CP (kg/d),NDF (kg/d),Lipid (kg/d),Bacteria: prevotella,Bacteria: prevotellaceae ucg-001,Bacteria: prevotellaceae ucg-003,Bacteria: prevotellaceae yab2003 group,Bacteria: prevotella_7,Bacteria: prevotellaceae ucg-004,Bacteria: uncultured,Bacteria: prevotella_9,Bacteria: prevotellaceae nk3b31 group,Bacteria: prevotellaceae ga6a1 group,Bacteria: alloprevotella,Bacteria: paraprevotella,Bacteria: rikenellaceae rc9 gut group,Bacteria: u29-b03,Bacteria: alistipes,Bacteria: bacteroides,Bacteria: uncultured,Bacteria: lachnospiraceae nk3a20 group,Bacteria: acetitomaculum,Bacteria: lachnospiraceae nd3007 group,Bacteria: eubacterium ruminantium group,Bacteria: lachnospiraceae ac2044 group,Bacteria: lachnospiraceae nk4a136 group,Bacteria: lachnoclostridium,Bacteria: ruminococcus gauvreauii group,Bacteria: butyrivibrio,Bacteria: coprococcus,Bacteria: shuttleworthia,Bacteria: anaerosporobacter,Bacteria: moryella,Bacteria: lachnospiraceae ucg-008,Bacteria: lachnospiraceae xpb1014 group,Bacteria: marvinbryantia,Bacteria: oribacterium,Bacteria: pseudobutyrivibrio,Bacteria: probable genus 10,Bacteria: agathobacter,Bacteria: eubacterium hallii group,Bacteria: lachnospiraceae ucg-006,Bacteria: lachnospiraceae nc2004 group,Bacteria: eubacterium cellulosolvens group,Bacteria: eubacterium xylanophilum group,Bacteria: eubacterium ventriosum group,Bacteria: lachnospira,Bacteria: lachnospiraceae fcs020 group,Bacteria: syntrophococcus,Bacteria: howardella,Bacteria: blautia,Bacteria: roseburia,Bacteria: possible genus sk018,Bacteria: lachnospiraceae ucg-009,Bacteria: lachnospiraceae ucg-004,Bacteria: tyzzerella,Bacteria: anaerostipes,Bacteria: lachnospiraceae ucg-002,Bacteria: lachnospiraceae fe2018 group,Bacteria: lachnospiraceae ucg-010,Bacteria: lachnospiraceae ucg-001,Bacteria: lachnobacterium,Bacteria: defluviitaleaceae ucg-011,Bacteria: cag-352,Bacteria: ruminococcus,Bacteria: uncultured,Bacteria: ucg-001,Bacteria: faecalibacterium,Bacteria: nk4a214 group,Bacteria: colidextribacter,Bacteria: ucg-005,Bacteria: oscillospira,Bacteria: ucg-002,Bacteria: uncultured,Bacteria: saccharofermentans,Bacteria: ucg-012,Bacteria: ruminiclostridium,Bacteria: ucg-008,Bacteria: christensenellaceae r-7 group,Bacteria: uncultured,Bacteria: anaerovorax,Bacteria: eubacterium nodatum group,Bacteria: family xiii ad3011 group,Bacteria: mogibacterium,Bacteria: eubacterium brachy group,Bacteria: family xiii ucg-001,Bacteria: pseudoramibacter,Bacteria: anaerofustis,Bacteria: monoglobus,Bacteria: anaeroplasma,Bacteria: ned5e9,Bacteria: candidatus phytoplasma,Bacteria: ucg-004,Bacteria: sharpea,Bacteria: asteroleplasma,Bacteria: uncultured,Bacteria: erysipelotrichaceae ucg-009,Bacteria: anaerorhabdus furcosa group,Bacteria: solobacterium,Bacteria: mycoplasma,Bacteria: paenibacillus,Bacteria: lactobacillus,Bacteria: selenomonas,Bacteria: anaerovibrio,Bacteria: schwartzia,Bacteria: veillonellaceae ucg-001,Bacteria: uncultured,Bacteria: succiniclasticum,Bacteria: succinivibrionaceae ucg-001,Bacteria: succinivibrionaceae ucg-002,Bacteria: ruminobacter,Bacteria: succinivibrio,Bacteria: succinimonas,Bacteria: anaerobiospirillum,Bacteria: sutterella,Bacteria: uncultured,Bacteria: comamonas,Bacteria: uncultured,Bacteria: acetobacter,Bacteria: treponema,Bacteria: sphaerochaeta,Bacteria: sediminispirochaeta,Bacteria: fibrobacter,Bacteria: bifidobacterium,Bacteria: pseudoscardovia,Bacteria: olsenella,Bacteria: atopobium,Bacteria: dnf00809,Bacteria: uncultured,Bacteria: collinsella,Bacteria: candidatus saccharimonas,Bacteria: horsej-a03,Bacteria: z20,Bacteria: akkermansia,Bacteria: desulfovibrio,Bacteria: mailhella,Bacteria: desulfobulbus,Bacteria: p-1088-a5 gut group,Bacteria: cpla-4 termite group,Bacteria: elusimicrobium,Bacteria: endomicrobium,Bacteria: campylobacter,Bacteria: pyramidobacter,Archaea: methanobrevibacter,Archaea: methanobacterium,Archaea: methanosphaera,Archaea: methanimicrococcus,Archaea: methanosarcina,Archaea: candidatus methanomethylophilus,Archaea: uncultured,Protozoa: isotricha,Protozoa: metadinium,Protozoa: ophryoscolex,Protozoa: polyplastron,Protozoa: neobalantidium,Protozoa: dasytricha,Protozoa: buxtonella,Protozoa: diplodinium,Protozoa: diploplastron,Protozoa: entodinium,Protozoa: eudiplodinium,Fungi: neocallimastix,Fungi: piromyces,Fungi: caecomyces,Fungi: aklioshbomyces,Fungi: orpinomyces
UK366,1.398573222,1.393863215,1.475699833,1.676595657,0.272259565,0.572171754,0.480764639,0.74666236,0.914554659,-0.518115143,-0.872631915,-0.226661975,-0.615568809,0.526826162,0.428878231,0.127110005,-0.427089991,0.551005255,-0.337397223,-0.288796511,1.211409871,-0.477913479,0.702391726,0.20266583,0.072281236,0.129932441,-0.03766012,-0.216372025,0.04179267,0.128666722,0.705966425,-0.493446653,0.351187031,-0.149044327,1.084857855,1.214046452,1.098503065,0.020584227,-0.368295398,0.319336947,0.607075348,-0.278859396,1.166842764,0.49981069,-0.476874973,0.596428202,-0.586162788,1.18412612,-0.55165995,1.148078552,-0.28280719,0.164853568,1.567639794,1.058081142,-0.080507964,0.569895688,-0.005174328,0.55605583,0.85106671,0.531081146,0.416916656,-0.59011437,-0.414697172,-0.257491327,-0.63721208,0.586318618,0.645392748,0.323054807,-0.441833035,-0.559486709,-0.031961008,1.474072216,0.106636885,-1.055772601,-0.586641412,0.436405479,-0.479793282,-0.228350669,0.278336192,0.184138165,1.227883611,1.75939403,0.754511535,1.421455666,0.937048259,1.365339634,0.387583214,1.318777075,0.338080597,0.585994189,0.730017956,-0.313811884,0.022696875,0.655460038,-0.515860574,-0.327410774,-0.397488269,-0.245738846,-0.003310823,-0.279500251,0.482795241,-0.455699417,-0.210416346,0.013673851,-0.211351695,0.208963058,-0.413521075,-0.174716042,-0.469258128,0.079189964,-0.745928826,-0.003565964,-0.172801767,-0.407803561,1.034854044,-0.656820613,0.501886244,0.605325971,-0.225404567,-0.11840521,0.997493574,-0.298857505,-0.673921156,0.751252264,-0.201428441,-0.460399939,-0.307993434,-0.067023037,0.204876307,0.440956159,-0.241254135,-0.152581935,-0.444937916,0.57315071,-0.648610332,-0.488484668,-0.284076371,0.374894552,-0.119318134,-0.557414388,0.063467159,-0.516166992,0.476989665,-0.401391583,-0.622221054,-0.01398402,-0.181037409,-0.046439156,-0.175525325,-0.073412286,-0.134733715,-0.109621551,0.269984901,-0.173078798,-0.141716342,0.810763068,0.817422044,-0.379753314,-0.382346128,-0.422356604,0.01564925,-1.215478617,1.044569536,0.192708573,-0.163729522,0.683467641,1.288109549,-0.14098465
UK367,0.409263915,0.445517852,0.680010489,0.006285209,-0.675445777,1.364835041,1.22565933,0.352701455,-0.122809712,-0.450984607,-0.031731983,0.416407024,-0.145699774,1.351180913,0.319898221,0.161701276,0.061527664,-0.364205526,-0.66131632,-0.601266348,-0.03091479,0.172352661,0.429933277,0.448832081,-0.074013142,1.274762135,0.027843278,0.052807313,0.07657793,0.361192726,0.527332557,0.367091513,-0.259954224,-0.21029187,0.718348236,-0.3023126,-0.334127494,0.33545696,-0.417777507,0.29579773,-0.245626024,-0.239638034,0.483964751,-0.121552196,0.587281271,-0.410606172,0.1710499,-0.361050932,-0.557275356,-0.840783231,-0.394240247,0.131944367,0.290748804,-0.076890251,-0.618985814,-0.726152535,0.346222662,-0.404611319,-0.045174118,-0.032817386,-0.042690039,0.174212896,-0.161957888,-0.166589534,0.028430626,0.006406136,0.546151244,-0.628592766,-0.461311544,-0.393293044,-0.294802431,-0.565695943,-0.234273575,0.185059711,-0.203771494,0.414512775,-0.38708504,-0.32681122,-0.593813777,0.059272415,0.034358742,-0.283683322,-0.326558602,0.616695566,0.67083783,0.352682785,-0.313098613,0.870248256,1.275839054,0.418306132,-0.840603315,-0.485986271,-0.423339307,0.079837523,2.229039259,-0.377851708,0.640993497,2.277326687,2.456785377,1.320258939,2.071889388,0.315569405,-0.483354629,-0.234156303,-0.402663454,0.116822063,-0.07311194,-0.014062708,-0.531189139,0.020408123,-0.167644253,1.141283007,-0.287249775,-0.52500691,-0.064099748,-0.36047556,-0.243188964,-0.431159722,-0.103465771,-0.201976438,-0.418162394,0.202905079,-0.183919067,0.065710315,-0.245002703,-0.363810754,-0.311755542,-0.110622577,0.324955023,0.679053926,-0.057936067,0.681151123,-0.427181348,-0.402391513,-0.378968264,-0.415330919,-0.064561096,-0.104373303,0.146562802,-0.488062552,-0.362427301,-0.666730965,-0.421524987,-0.588947296,-0.520224171,-0.16946234,-0.287800827,-0.139663176,-0.17920572,-0.039324858,-0.13006393,-0.109014778,0.559707636,-0.078136046,-0.106945547,-0.491646347,0.187480587,-0.405770324,0.087040814,-0.204282353,0.118930883,-0.12946416,-0.047610324,0.56195777,-0.730612493,-0.363557388,0.497379597,-0.282811323
UK368,0.893400304,0.930529658,1.164243357,0.383504684,-0.470229741,0.195746373,-0.21297031,0.048105277,0.301149872,0.469502614,-0.278634679,-0.435395133,0.748752947,-0.232287372,-0.506002504,0.306791469,-0.298907284,-0.080417211,-0.266050346,1.23768022,0.009889885,-0.329467724,0.010506352,-0.199148379,-0.322951049,0.971693609,-0.365013079,0.174917216,0.338890835,1.242400436,-0.720120927,-0.556676859,-0.318560237,-0.210182138,-0.299969654,-0.645074582,-0.712425876,0.184353929,0.625816331,-0.862595244,-0.688626752,-0.557290531,1.577309452,-0.293611716,0.464284802,0.255740397,0.055717459,-0.535647106,0.338720058,-0.671094411,0.071666943,0.904793993,-0.279618736,-0.594362707,-0.671557849,-0.463396617,-0.137109156,-0.20528063,-0.166145995,0.094987531,-0.126448236,-0.806754612,-0.049379382,-0.396193579,-0.803318636,-0.645661749,0.981789558,-0.554908951,-0.3791802,-0.055079323,0.225381191,1.115524398,-0.565924862,-0.160843713,-0.695161721,-0.645299579,0.149987217,-0.265991734,-0.425257781,-0.229050839,-0.40986814,-0.495212996,-0.134748533,0.636400386,0.793747391,0.89509128,-0.289863018,1.418921423,0.439360122,0.90651239,-0.311257423,-0.574989729,-0.479303805,-0.520948834,-0.09091787,-0.33478915,-0.179330579,-0.085455453,-0.319139309,-0.60137934,0.084299313,-0.324082457,0.227646531,-0.405632144,-0.384093616,-0.493748427,-0.471961495,-0.015603138,0.502414051,-0.024562086,0.786415067,-0.602042439,-0.376398635,-0.630682913,-0.38502216,-0.740816392,-0.297496165,-0.41235041,-0.073559324,-0.206538361,-0.415162148,-0.297111971,0.68316519,-0.404725236,-0.031628799,-0.461265881,-0.153170633,0.553510513,0.916009925,0.902366086,0.075662894,0.566428459,-0.447263172,-0.483899831,0.579133918,0.859558893,1.310673766,-0.923098846,-0.301125348,-0.700028322,-0.289398961,-0.110069473,-0.418300833,0.620341065,-0.408483592,-0.113327288,0.008284757,-0.117814103,-0.145191019,-0.054198235,-0.122036191,-0.093770346,-0.402273141,0.226383411,-0.016994748,-0.58335879,0.227732232,-0.471368118,-0.061006143,-0.010084719,-0.297825977,1.081029063,0.96971895,-0.222689821,0.102097698,-0.828587776,-0.415048846,-0.28740091
UK369,-0.239914647,-0.204855158,0.047482392,-0.55403046,-0.948992647,0.814948062,-0.059116151,0.2575261,1.033086594,0.556510069,-0.189371676,2.215219685,0.240524433,-0.159718308,-0.368553929,0.561346404,-0.500822619,-0.050070598,-0.336446812,-0.351603692,0.515850205,-0.059126379,-0.217751168,-0.395903193,-0.3458581,1.018142821,-0.455432997,0.279210059,0.067552979,0.873803678,-0.513174113,-0.403727506,-0.093471295,-0.211638714,-0.497959716,-0.764033033,-0.586236146,-0.051552062,0.957853758,-0.650048566,-0.831983167,-0.609527218,0.644912822,-0.543527848,0.381140822,0.500433321,0.317747152,-0.558497192,1.104139584,-0.621144976,0.05623955,0.812781433,-0.353642516,-0.527347382,-0.89690298,-0.58016142,0.374962433,-0.432517487,-0.128852829,-0.361261787,-0.612582716,-0.686669216,-0.0801821,1.402423534,-0.120827433,-0.543798512,0.348094651,-0.625120591,-0.282301927,-0.225043302,-0.118137188,2.205661271,-0.384511685,-1.092594623,-0.635008057,-0.68182925,0.032850466,-0.471331644,-0.662846066,-1.69131E-05,-0.412838143,-0.172371519,-0.809824891,1.086514366,0.615195552,0.909367747,-0.335111443,-0.128957278,0.182846425,-0.201547592,0.715313757,-0.255391008,-0.229290503,-0.371606728,0.261565461,-0.375039738,0.268420554,0.535633391,0.777856196,-0.53488451,-0.160373039,-0.115748997,-0.131868812,-0.353464853,0.025185792,-0.500692291,0.447168409,0.184810006,0.736385019,1.778544775,0.430278592,-0.602934338,-0.376286627,-0.604414213,-0.383883357,-0.203596582,-0.446902144,0.062327154,-0.598501863,-0.196441567,-0.422892663,-0.271297977,-0.116717283,-0.06677201,-0.202244572,-0.44055234,-0.268418881,0.348611507,-0.419001455,0.354853153,0.089695552,0.479787155,0.067022635,-0.407531564,-0.202560328,0.006171161,-0.053962451,-0.611286729,-0.071526599,-0.269076994,-0.352957651,0.276865899,-0.461097951,-0.123661319,0.24313038,-0.131267774,-0.292000573,-0.067082965,-0.115261996,-0.06779485,-0.105336736,-0.093991173,-0.629795628,-0.054534821,-0.224087196,-0.562008988,0.171861325,-0.218375965,-0.029250536,-0.328314949,-0.897463767,2.040622619,-0.465356808,-0.381514811,-0.019948518,-0.572993392,-0.42111321,-0.288737874
UK37,-1.141365833,-1.094807869,-0.84672035,-1.301174014,0.194638737,0.118625836,0.552284977,0.113993343,-0.444950939,-0.329791536,-0.209952457,-0.325079863,-0.402171798,0.378268625,0.133061994,-0.411520546,-0.158853817,0.035475207,-0.336321172,-0.140478889,0.056293542,0.343839313,-0.058367464,-0.050317051,0.069886206,-0.263269252,0.044301481,-0.450866352,-0.426756433,-0.093446024,-0.223640342,0.006951721,-0.509857805,-0.022780312,1.030058989,0.383058828,-0.046353319,0.047887773,-0.211374968,0.02092034,0.278749824,-0.144495704,-0.102419189,0.293152408,-0.447269864,-0.124139003,0.066270905,0.162528138,-0.257284915,-0.310043885,-0.241724316,-0.184575929,0.02085801,0.925295741,-0.239366809,0.105985652,0.900739784,0.013503083,-0.346792137,0.668107709,-0.150735479,-0.077701203,0.024404521,-0.238364656,-0.104791943,0.773413473,-0.082587995,0.069417475,-0.173437102,0.536424417,-0.06566161,-0.063759436,0.572247624,0.554919288,-0.012000135,-0.17207574,-0.459586024,-0.063864884,0.193429985,0.77377975,0.354080287,0.095008524,0.250713705,0.073954538,-0.017369532,0.172529843,-0.404780787,0.069059598,0.240436378,0.620110871,-0.171880174,-0.224884827,-0.108310224,-0.059507421,-0.027935215,-0.15975877,-0.065159466,0.215167287,-0.163584123,0.496400751,0.553164573,0.1445839,-0.116059012,0.115000095,-0.077364137,0.77678766,-0.269989843,0.210502451,-0.320776888,0.060188267,-0.47081087,0.479096943,0.069554438,-0.271748198,0.222186676,0.488114851,-0.035153629,-0.125839827,-0.036850228,0.009549867,-0.081360011,-0.349247968,-0.142296156,0.324622761,-0.063039982,-0.120526459,-0.113890797,-0.221950463,-0.141259857,0.114842058,-0.053431165,0.281312472,-0.144563692,0.086075025,-0.115147069,-0.040807708,-0.413325385,-0.020995577,-0.173524955,-0.160921789,-0.167879888,-0.065183271,0.335852806,-0.291542452,-0.406928304,-0.004036126,-0.208166368,-0.107140811,-0.333803609,-0.19437578,-0.272898168,-0.230768598,-0.393897393,-0.080761447,0.09439206,0.078877743,0.534973095,0.354140659,0.70548152,0.411372736,-0.131900525,-0.78284264,0.86529044,0.48606299,0.378599358,0.515680905,0.076166619,0.448968233
UK370,1.54077964,1.579114638,1.783202859,0.980644995,-0.198586912,-0.828453177,-1.118184783,-1.155536325,0.049216389,1.257565596,-1.02561268,0.050127507,0.036997862,-0.726014016,-0.656571964,-0.138789095,-0.302811226,-1.140938769,-0.553983439,-0.37635414,-0.74834434,-0.363536375,-0.462228061,-0.578099813,-0.360032199,1.721953786,-0.920634994,-0.212578715,-0.149078623,-0.079245148,-0.584349072,-0.439748367,0.195963936,-0.211779888,-0.818286948,-1.001535887,-0.761481182,-0.544029244,3.963986979,-0.868626824,-0.451375131,-0.516844655,0.259688645,-0.936304083,0.227748277,0.854219414,0.475837045,-0.528253449,3.29786603,-0.389965882,3.051006864,-0.080535902,-0.394586094,-0.911869086,-1.070677219,-0.826047046,0.258163509,-0.412583568,0.295724724,-0.625119084,-0.506542783,-0.130017396,-0.103252091,1.179340912,-0.760324837,-0.796758378,0.383144299,-0.639846513,-0.57034997,-0.272508695,-0.764616548,-0.400310289,-0.699503345,-0.880310655,-0.356167768,-0.566649446,0.117729399,-0.475378655,-0.77585137,-0.450670012,-0.808587888,-0.555414249,-0.939665877,0.761450742,-0.43415382,0.09994987,-0.435797783,-0.43384885,0.382433049,-0.52039211,0.003341725,-0.605225627,-0.595002291,-0.788721099,-0.726930758,-0.326237303,-0.413499512,-0.655025177,-0.705342055,-0.720605403,-0.639932719,-0.509080983,-0.57517356,-0.317528631,-0.245084895,-0.6246418,-0.277968614,-0.594299181,0.554933399,-0.707632745,0.425383716,-0.602971827,-0.376322117,-0.638755724,-0.38424419,-0.709009387,-0.453181999,-0.30800383,-0.629282209,-0.202955731,-0.458847031,-0.631859092,-0.694192249,-0.686564051,-0.063131096,-0.432412722,-0.087828955,0.949305047,0.813590722,0.281167814,-0.225993086,0.378254272,-0.770135572,-0.479378319,-0.874601417,-0.362165066,-0.021607757,-0.889120906,-0.33378334,-0.857560778,-0.313874244,-0.749922913,-0.46524591,-0.070542749,-0.960048403,-0.16309877,-0.158896942,-0.131199299,-0.154971782,-0.012518807,-0.056023235,-0.053048133,1.929925516,-0.131529094,-0.183652291,0.025404232,-0.808005703,-0.485311941,0.117096694,-0.19322849,-0.798666022,0.47573408,-0.052888426,0.55366348,0.641210467,-0.505810383,-0.339576079,-0.28781173
UK371,0.76080253,0.797700104,1.025116658,0.301310424,-0.527065995,0.045576522,0.712304779,0.866205262,-0.55785701,-0.469178612,0.05452905,0.179622895,-0.426668418,0.547039554,-0.19851954,-0.069610729,-0.533191013,-0.056293788,-0.558792146,0.004844831,0.115685887,-0.455209549,0.465492221,0.290617808,-0.131216868,0.445050477,-0.230291769,-0.389660597,-0.460253825,0.500397409,-0.689709854,-0.244577669,-0.726090326,-0.187701509,0.930940427,-0.233908004,-0.534319068,0.153342623,-0.416264239,-0.87954476,0.006082748,-0.533733421,0.389713874,-0.604807996,-0.376760476,-0.435484316,-0.242732833,-0.626248225,-0.550256373,-0.576416959,-0.274436778,0.065307158,0.481205962,0.389528843,-0.940088182,-0.778111625,-0.342794795,-0.3601352,0.031954578,0.304944355,-0.162982449,0.648457985,-0.145654127,0.283511384,0.167897177,0.481656609,0.53663868,-0.377356789,-0.190426216,0.458539045,-0.343242428,-0.346134156,0.103218723,0.467221669,0.230940751,-0.19347671,-0.565672326,-0.454909294,0.740646668,-0.706402463,-0.148380511,-0.247245322,-0.095875629,0.292876791,-0.138673973,0.129017852,0.57796326,0.765799969,0.431080829,0.398129129,-0.473648717,-0.654050111,-0.496288633,-0.669052615,0.560458606,-0.37182064,0.077552634,1.575789198,1.039848314,0.204414853,0.299615774,-0.302634971,-0.350899684,-0.332066685,0.020143522,0.525787696,-0.13118996,0.139629874,-0.370364082,0.968509573,-0.340632169,-0.25999094,-0.346040209,-0.656733797,-0.322700976,0.281190287,-0.259025157,-0.263460162,0.16317332,-0.203946331,-0.439324084,-0.606613786,-0.428123398,-0.039816186,-0.280955227,-0.394095302,-0.307053091,-0.428958357,0.027190934,0.218325308,-0.227380295,-0.268229864,-0.400329768,-0.425386434,-0.206523067,0.175733766,0.244316319,-0.157361639,-0.528820293,0.358980719,-0.342116946,-0.413712038,-0.358454634,-0.825566625,0.901234876,-0.088525866,-0.234562479,-0.055616434,-0.16580953,0.281795809,-0.121538589,-0.100527115,-0.630118795,-0.163900457,-0.103634582,-0.411056978,0.49874162,0.465265132,0.25008994,0.144416589,0.424224697,-0.192417901,-0.287672337,0.162351458,1.172204271,-0.175071989,-0.268163458,-0.288192464
UK372,-0.742425131,-0.70838498,-0.624590011,-0.701953234,-0.897001644,0.301645258,0.675133249,1.956861807,-0.418453557,-0.519549224,-0.253730143,-1.061006392,-0.891187707,1.346468655,0.440910903,-0.541488469,1.627540012,0.444570584,0.140728646,-0.604297813,0.212988347,-0.596387711,0.905221176,1.510134126,-0.1454109,-0.89043325,-0.101970996,-0.350443906,-0.833287184,-0.412747022,-0.41839383,-0.258974721,-0.456099169,-0.049032745,1.802073428,0.329915468,-0.099614847,1.342274694,-0.371626824,0.552354319,-0.250512684,-0.247516218,0.020932703,0.130904191,-0.579605537,-0.383941902,-0.832649062,-0.575561058,-0.545647085,0.043680153,-0.365461718,0.234907334,0.653310039,0.283744226,0.999292354,-0.000657218,-0.492932629,0.288779991,-0.435218656,1.142204556,0.6934421,-0.586584481,-0.398002688,-0.48982745,-0.242377482,0.465389322,0.170927138,0.718656109,-0.319651641,0.204538587,-0.152345907,-0.549967009,0.134848108,-0.588637983,-0.217778342,-0.20002012,-1.026463587,-0.486668379,-0.010928329,-0.585633132,0.626418888,0.200213193,0.833229453,-0.642266704,-0.567119108,-0.206503361,-0.327744036,0.300376832,-0.263196718,-0.447767694,-0.843780745,-0.233458879,-0.348731486,-0.247138095,-0.585706323,-0.378046034,-0.426125432,-0.457645098,-0.113527784,-0.479464636,-0.319514136,-0.455263189,-0.375770235,-0.204177285,0.088269522,-0.324730296,-0.701239651,-0.124774603,-0.560101544,-0.142080299,-0.838954077,-0.063960004,-0.144472325,-0.593207851,0.504308067,-0.371316997,0.456587797,-0.691585374,-0.12231584,0.030831739,-0.110295232,-0.528664399,-0.636601784,-0.139673768,-0.229116983,-0.461362245,-0.31190706,0.609977259,-0.747712553,-0.059548784,-0.181819194,0.407449522,-0.959903758,-0.135172404,-0.391159289,-0.554582174,-0.293182276,-0.123675639,-0.191535821,-0.264754051,-0.36308172,-0.789389994,0.268823677,-1.014194768,-0.866578525,-0.142219929,-0.073744431,-0.059564746,-0.165753256,-0.070816131,0.254778678,0.864438964,-0.591507093,-0.004560725,0.075003427,0.761710311,0.605390189,1.001069569,-0.466903801,0.243929192,0.190664849,-0.450336533,1.05540208,-1.691447672,-0.912812907,-0.807687661,-0.127782975,4.944995989
UK373,1.714855399,1.750609997,1.695787888,1.574911289,0.312903458,-0.653578984,0.111325162,-0.081593748,-1.026198782,-0.519688573,0.110608013,-0.685243075,-0.698844014,2.129282195,-0.132399982,-0.943882598,-0.269463366,-0.381426459,-0.406456322,-0.357416481,0.316592434,-0.919982919,1.125237241,1.854958465,-0.165958965,-0.354052654,-0.12065833,-0.371951237,-0.205060009,-0.036607639,0.058053578,-0.442756983,-0.42206003,-0.193155715,1.671271919,0.635188081,-0.468911831,0.855685156,-0.380724568,0.074664296,-0.6337771,1.900570034,0.583654895,-0.234353659,0.520872441,-0.401096382,-0.198332834,-0.458351015,-0.554219601,0.414514733,-0.221222164,0.703622566,0.837951067,0.557389626,0.596397948,-0.041896959,0.411513426,-0.049555864,0.316053388,0.134434971,1.170982118,-0.071790845,-0.211676619,-0.424879224,0.513712287,-0.609693453,0.883318163,-0.304700317,-0.535085724,0.152903331,-0.17109801,-0.165863888,0.094605048,1.045070811,-0.327000687,0.507881041,-0.062625469,-0.472282108,0.46433851,-0.413652312,0.655698709,-0.253915054,0.147613041,0.023864667,-0.082964969,-0.269422473,-0.05755775,1.044805597,0.624354815,-0.483107509,-0.159693691,-0.790911387,-0.793385324,-0.770617991,-0.435922336,0.040963224,-0.113224269,0.088470403,0.173037071,0.323728571,0.518244723,-0.430190215,0.002766342,-0.268249647,0.189638301,0.25739889,0.277983321,-0.18301263,-0.502375994,2.022570307,-0.83946002,-0.51935518,-0.375131252,0.171450305,-0.25973622,-0.455856158,-0.190983677,-0.905747019,-0.353411125,-0.158362231,-0.3293288,0.627202099,-0.407972731,-0.680928421,-0.580692479,-0.460821602,-0.309708303,-0.178679685,-0.873788557,0.380692736,-0.166810573,0.43139426,-0.274889189,-0.477773706,-0.703801329,-0.517447209,0.799208804,-0.618689118,1.104097661,1.268829588,-0.309786066,-0.715142817,-0.462072124,-0.797390914,-0.201655292,-0.156917127,-0.18897358,-0.05638713,-0.167076839,-0.041840609,-0.132795163,-0.10417945,-0.052626731,0.074130531,-0.044406105,-0.393134953,1.096280973,1.351883404,0.180302572,0.454825325,0.578523626,-0.838248759,-0.714936262,1.221685155,-0.010759038,-0.357318809,2.113351015,-0.087005233
UK374,0.187643352,0.2155997,0.244564467,0.115657961,-0.465786716,0.603701338,-0.526858197,0.89777722,-0.786277387,-0.520935008,0.936705889,-0.484962568,-0.742427919,-0.398264828,0.512681809,-0.943749182,1.696514976,-0.362204507,0.34325546,-0.458751661,-0.113276235,-0.524179851,1.801110326,1.377650316,-0.271552805,-0.43638353,-0.814851791,-0.858062979,-0.114290397,0.795043219,-0.285951055,2.129553119,-0.425309951,-0.196621229,0.825857054,0.613935118,0.745109995,0.603266301,-0.402793822,0.144109268,-0.587025205,-0.170676965,1.997174194,0.76493772,-0.201078031,-0.659582688,1.028517416,-0.458262499,-0.546643236,-0.440330081,-0.229042833,0.541775154,0.078764385,1.682221288,-0.026894692,-0.741021544,0.516520773,0.094520041,0.615023454,2.490279728,1.034074939,-0.383360401,6.409813852,-0.274944903,0.634905985,1.588434135,1.638381981,0.307638845,0.91934856,-0.430527279,-0.113476732,1.944195676,0.458963481,1.164920803,-0.014178679,0.88240192,0.473872665,-0.339509934,1.220217792,0.578471489,0.667744744,1.050012961,0.24484952,0.369462317,1.929554503,0.553888195,-0.403257339,0.621036703,-0.697634121,-0.482819192,-0.372122638,-0.456976937,-0.643971635,-0.576459005,-0.459573101,-0.36871605,-0.372894779,0.577069824,-0.652211033,-0.107771582,-0.169987034,-0.08311001,0.574504809,0.142615807,1.620471682,1.770810114,-0.686828548,0.128988667,-0.331812088,0.142544026,-0.712134372,1.643986858,0.813154713,-0.169491672,0.382407107,0.512129273,-0.358219672,0.364316696,0.782710398,-0.193700746,-0.305520812,0.262963196,-0.501816061,0.466706404,-0.751731661,-0.317394207,-0.304632427,3.139812809,-0.428327099,0.553786649,0.032840949,0.099582452,-0.855627793,0.416500677,0.683883712,0.082269769,0.198758069,1.578465172,-0.386466757,-0.119757007,0.522726954,-0.608280112,-0.25795841,0.25404866,-1.045761971,-0.057874155,-0.273447918,0.032806749,-0.160268783,-0.041826458,-0.131338151,-0.092097576,1.171883204,-0.239289296,-0.425114111,-0.605039423,-0.884627247,8.255622267,-0.496613931,-0.340819279,-0.747505983,0.887877758,0.242764848,0.179068052,-0.990314816,-0.801790134,-0.421185146,-0.288199185
